vOTU,p.value,adj.p.value,median_PD,median_CL,fold_change,direction,log2_fold_change,Family,Protein,KO,p,pathway
ERR10837979__23644,9.11452557067991e-05,0.00115177440035247,5.89678059367475e-05,3.87464351521587e-05,1.50875935683733,Enriched_in_PD,0.593362718135859,Siphoviridae,ERR10837979__23644_28,K23398,1.6e-13,activating signal cointegrator 1
ERR10837979__23644,9.11452557067991e-05,0.00115177440035247,5.89678059367475e-05,3.87464351521587e-05,1.50875935683733,Enriched_in_PD,0.593362718135859,Siphoviridae,ERR10837979__23644_50,K06908,7.8e-30,Bacteriophage tail tube protein
ERR10837979__23644,9.11452557067991e-05,0.00115177440035247,5.89678059367475e-05,3.87464351521587e-05,1.50875935683733,Enriched_in_PD,0.593362718135859,Siphoviridae,ERR10837979__23644_54,K06905,1e-98,Bacteriophage probable baseplate hub protein
ERR10837979__23644,9.11452557067991e-05,0.00115177440035247,5.89678059367475e-05,3.87464351521587e-05,1.50875935683733,Enriched_in_PD,0.593362718135859,Siphoviridae,ERR10837979__23644_34,K03497,2e-19,"ParB family transcriptional regulator, chromosome partitioning protein"
ERR10837979__23644,9.11452557067991e-05,0.00115177440035247,5.89678059367475e-05,3.87464351521587e-05,1.50875935683733,Enriched_in_PD,0.593362718135859,Siphoviridae,ERR10837979__23644_83,K09022,2.5e-61,2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]
ERR10837979__23644,9.11452557067991e-05,0.00115177440035247,5.89678059367475e-05,3.87464351521587e-05,1.50875935683733,Enriched_in_PD,0.593362718135859,Siphoviridae,ERR10837979__23644_20,K03700,7.9e-21,recombination protein U
ERR10837979__23644,9.11452557067991e-05,0.00115177440035247,5.89678059367475e-05,3.87464351521587e-05,1.50875935683733,Enriched_in_PD,0.593362718135859,Siphoviridae,ERR10837979__23644_42,K01358,1.4e-28,"ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"
ERR10837979__49180,7.53011554194231e-07,2.70852859032525e-05,0,0,1,Enriched_in_HC,0,Siphoviridae,ERR10837979__49180_27,K06904,2.7e-52,Escherichia/Staphylococcus phage prohead protease
ERR10837979__49180,7.53011554194231e-07,2.70852859032525e-05,0,0,1,Enriched_in_HC,0,Siphoviridae,ERR10837979__49180_17,K00789,2.8e-10,S-adenosylmethionine synthetase [EC:2.5.1.6]
ERR10837979__64764,0.00470692904308555,0.0267275458971329,0,0,1,Enriched_in_HC,0,Myoviridae,ERR10837979__64764_2,K00986,1.5e-29,RNA-directed DNA polymerase [EC:2.7.7.49]
ERR10837979__64764,0.00470692904308555,0.0267275458971329,0,0,1,Enriched_in_HC,0,Myoviridae,ERR10837979__64764_10,K06400,9.8e-122,site-specific DNA recombinase
ERR10837979__64764,0.00470692904308555,0.0267275458971329,0,0,1,Enriched_in_HC,0,Myoviridae,ERR10837979__64764_43,K07171,1.9e-25,mRNA interferase MazF [EC:3.1.-.-]
ERR10837979__64764,0.00470692904308555,0.0267275458971329,0,0,1,Enriched_in_HC,0,Myoviridae,ERR10837979__64764_25,K02334,9.2e-258,DNA polymerase bacteriophage-type [EC:2.7.7.7]
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_63,K02996,4.4e-62,small subunit ribosomal protein S9
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_33,K02965,2e-44,small subunit ribosomal protein S19
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_60,K16785,7.9e-64,energy-coupling factor transport system permease protein
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_29,K02906,2.8e-96,large subunit ribosomal protein L3
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_59,K16787,5.5e-113,energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_58,K16786,1.2e-124,energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_47,K02907,6.3e-16,large subunit ribosomal protein L30
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_106,K00986,4.3e-35,RNA-directed DNA polymerase [EC:2.7.7.49]
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_34,K02890,6.6e-47,large subunit ribosomal protein L22
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_50,K00939,9e-77,adenylate kinase [EC:2.7.4.3]
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_80,K07171,9.1e-27,mRNA interferase MazF [EC:3.1.-.-]
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_32,K02886,1.4e-116,large subunit ribosomal protein L2
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_57,K02879,8.3e-43,large subunit ribosomal protein L17
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_56,K03040,1.1e-116,DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_38,K02961,2.7e-38,small subunit ribosomal protein S17
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_79,K03497,4e-13,"ParB family transcriptional regulator, chromosome partitioning protein"
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_52,K02518,1e-35,translation initiation factor IF-1
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_43,K02994,3.9e-53,small subunit ribosomal protein S8
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_26,K15738,1.1e-237,ABC transport system ATP-binding/permease protein
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_46,K02988,7.7e-67,small subunit ribosomal protein S5
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_18,K02358,1.8e-230,elongation factor Tu
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_30,K02926,2e-86,large subunit ribosomal protein L4
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_54,K02948,2e-55,small subunit ribosomal protein S11
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_45,K02881,9.7e-45,large subunit ribosomal protein L18
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_39,K02874,7.1e-59,large subunit ribosomal protein L14
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_61,K06173,1.9e-82,tRNA pseudouridine38-40 synthase [EC:5.4.99.12]
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_75,K03496,1.7e-48,chromosome partitioning protein
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_35,K02982,1.1e-102,small subunit ribosomal protein S3
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_83,K03111,4e-30,single-strand DNA-binding protein
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_17,K02355,0,elongation factor G
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_48,K02876,2.4e-62,large subunit ribosomal protein L15
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_31,K02892,2.9e-22,large subunit ribosomal protein L23
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_13,K03043,0,DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_49,K03076,3.7e-147,preprotein translocase subunit SecY
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_21,K26937,1.2e-102,"MATE family, multidrug efflux pump"
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_37,K02904,1.5e-24,large subunit ribosomal protein L29
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_36,K02878,1.2e-60,large subunit ribosomal protein L16
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_24,K06969,7.9e-66,23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_40,K02895,2.3e-32,large subunit ribosomal protein L24
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_62,K02871,1.1e-75,large subunit ribosomal protein L13
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_53,K02952,8.7e-56,small subunit ribosomal protein S13
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_28,K02946,5.1e-34,small subunit ribosomal protein S10
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_16,K02992,2e-63,small subunit ribosomal protein S7
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_42,K02954,3.7e-19,small subunit ribosomal protein S14
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_55,K02986,5.3e-53,small subunit ribosomal protein S4
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_44,K02933,4.4e-75,large subunit ribosomal protein L6
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_12,K02935,6.4e-47,large subunit ribosomal protein L7/L12
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_10,K02863,7.9e-94,large subunit ribosomal protein L1
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_90,K01358,5.1e-27,"ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_14,K03046,0,DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_41,K02931,1.2e-99,large subunit ribosomal protein L5
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_4,K07271,2.6e-54,lipopolysaccharide cholinephosphotransferase [EC:2.7.8.-]
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_6,K02407,3.3e-23,flagellar hook-associated protein 2
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_7,K03073,9.5e-13,preprotein translocase subunit SecE
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_8,K02601,3.6e-64,transcription termination/antitermination protein NusG
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_15,K02950,9.3e-68,small subunit ribosomal protein S12
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_11,K02864,2.8e-51,large subunit ribosomal protein L10
ERR10837979__7315,0.000114063938208342,0.00138174694802036,0.00043813385094496,0.000507028899163175,0.864387541079457,Enriched_in_HC,-0.210249816943087,Siphoviridae,ERR10837979__7315_9,K02867,2.6e-63,large subunit ribosomal protein L11
ERR10837983__40551,0.000786830581852001,0.00657084588125059,0,0,1,Enriched_in_HC,0,Unassigned,ERR10837983__40551_1,K03499,1.6e-53,trk/ktr system potassium uptake protein
ERR10837983__40551,0.000786830581852001,0.00657084588125059,0,0,1,Enriched_in_HC,0,Unassigned,ERR10837983__40551_20,K18640,6.5e-44,plasmid segregation protein ParM
ERR10837983__40551,0.000786830581852001,0.00657084588125059,0,0,1,Enriched_in_HC,0,Unassigned,ERR10837983__40551_4,K03497,2.1e-14,"ParB family transcriptional regulator, chromosome partitioning protein"
ERR10837983__40551,0.000786830581852001,0.00657084588125059,0,0,1,Enriched_in_HC,0,Unassigned,ERR10837983__40551_8,K03545,1e-54,trigger factor
ERR10837983__40551,0.000786830581852001,0.00657084588125059,0,0,1,Enriched_in_HC,0,Unassigned,ERR10837983__40551_3,K03496,1.1e-44,chromosome partitioning protein
ERR10837983__40551,0.000786830581852001,0.00657084588125059,0,0,1,Enriched_in_HC,0,Unassigned,ERR10837983__40551_7,K03111,6.1e-29,single-strand DNA-binding protein
ERR10837983__43473,4.1555190691536e-05,0.000620325998155947,0,0,1,Enriched_in_HC,0,Siphoviridae,ERR10837983__43473_8,K21636,9.7e-165,ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6]
ERR10837983__43473,4.1555190691536e-05,0.000620325998155947,0,0,1,Enriched_in_HC,0,Siphoviridae,ERR10837983__43473_7,K04068,6.7e-67,anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]
ERR10837983__43473,4.1555190691536e-05,0.000620325998155947,0,0,1,Enriched_in_HC,0,Siphoviridae,ERR10837983__43473_32,K01449,3.4e-22,cell wall hydrolase
ERR10837983__43473,4.1555190691536e-05,0.000620325998155947,0,0,1,Enriched_in_HC,0,Siphoviridae,ERR10837983__43473_63,K00986,1.9e-48,RNA-directed DNA polymerase [EC:2.7.7.49]
ERR10837983__8147,0.000118507511293687,0.00142574276429699,0,0,1,Enriched_in_HC,0,Siphoviridae,ERR10837983__8147_25,K02315,2.5e-44,DNA replication protein DnaC
ERR10837983__8147,0.000118507511293687,0.00142574276429699,0,0,1,Enriched_in_HC,0,Siphoviridae,ERR10837983__8147_15,K06909,1.5e-33,phage terminase large subunit
ERR10837983__8147,0.000118507511293687,0.00142574276429699,0,0,1,Enriched_in_HC,0,Siphoviridae,ERR10837983__8147_32,K07497,1.5e-15,putative transposase
ERR10837989__14055,0.000279900703616442,0.00280139934987055,3.19105996463433e-05,1.91381214631441e-05,1.63424377524859,Enriched_in_PD,0.708623202033414,Siphoviridae,ERR10837989__14055_13,K02990,3.5e-22,small subunit ribosomal protein S6
